#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2020,10,1,16,0,310,0,0.2,99,99,99,999,1013.4,21,19.5,16.8,99,99
2020,10,1,16,10,28,0.2,1,99,99,99,999,1013.4,21.1,19.5,17,99,99
2020,10,1,16,20,66,0.4,1.1,99,99,99,999,1013.4,21.1,19.5,17.3,99,99
2020,10,1,16,30,49,0.8,1.3,99,99,99,999,1013.4,21,19.5,17.5,99,99
2020,10,1,16,40,62,1.1,1.7,0.82,12.12,6.28,262,1013.5,20.9,19.5,18,99,99
2020,10,1,16,50,79,1.4,1.9,99,99,99,999,1013.5,20.7,19.5,18.1,99,99
2020,10,1,17,0,86,1.1,1.6,99,99,99,999,1013.5,20.7,19.6,18.3,99,99
2020,10,1,17,10,95,1.1,1.5,99,99,99,999,1013.6,20.8,19.5,18.2,99,99
2020,10,1,17,20,102,0.9,1.5,99,99,99,999,1013.7,21,19.5,18.2,99,99
2020,10,1,17,30,104,0.8,1.4,99,99,99,999,1013.7,21.2,19.5,18.4,99,99
2020,10,1,17,40,87,0.1,0.6,0.9,11.43,6.76,263,1013.6,21.5,19.6,18.7,99,99
2020,10,1,17,50,39,0.3,0.8,99,99,99,999,1013.6,21.8,19.6,18.7,99,99
2020,10,1,18,0,2,0.6,1,99,99,99,999,1013.6,21.3,19.6,18.5,99,99
2020,10,1,18,10,355,0.9,1.4,99,99,99,999,1013.6,21.3,19.6,17.7,99,99
2020,10,1,18,20,35,0.8,1.8,99,99,99,999,1013.6,21.7,19.6,17.9,99,99
2020,10,1,18,30,47,0.7,1.1,99,99,99,999,1013.6,22,19.6,18.1,99,99
2020,10,1,18,40,33,0.4,1.2,0.84,12.12,6.83,276,1013.5,22.1,19.6,18,99,99
2020,10,1,18,50,17,0,0.1,99,99,99,999,1013.5,22.4,19.6,17.7,99,99
2020,10,1,19,0,25,0.1,0.6,99,99,99,999,1013.5,22.3,19.7,17.8,99,99
2020,10,1,19,10,277,0.1,0.7,99,99,99,999,1013.4,22.8,19.7,17.7,99,99
2020,10,1,19,20,260,0.3,0.8,99,99,99,999,1013.4,22.7,19.7,17.4,99,99
2020,10,1,19,30,244,0.5,1.1,99,99,99,999,1013.3,22.7,19.7,17.6,99,99
2020,10,1,19,40,258,1,1.5,0.88,11.43,7.06,270,1013.2,22.7,19.7,18,99,99
2020,10,1,19,50,265,1.3,1.8,99,99,99,999,1013.1,22.7,19.8,18.7,99,99
2020,10,1,20,0,250,1.8,2.3,99,99,99,999,1013,22.7,19.8,19.8,99,99
2020,10,1,20,10,239,1.9,2.7,99,99,99,999,1013,22.8,19.9,20.1,99,99
2020,10,1,20,20,223,2,2.5,99,99,99,999,1012.8,22.9,19.8,19.4,99,99
2020,10,1,20,30,223,2.2,2.8,99,99,99,999,1012.7,22.9,20,19.8,99,99
2020,10,1,20,40,232,2.6,3.1,0.89,11.43,7.15,277,1012.6,22.9,19.9,20.6,99,99
2020,10,1,20,50,232,2.4,3.1,99,99,99,999,1012.4,22.8,20,20.5,99,99
2020,10,1,21,0,260,2,2.8,99,99,99,999,1012.4,22.8,19.9,19.9,99,99
2020,10,1,21,10,256,2,2.8,99,99,99,999,1012.2,22.7,20,19.2,99,99
2020,10,1,21,20,249,2.1,2.7,99,99,99,999,1012.2,22.6,20,19.6,99,99
2020,10,1,21,30,261,3,4,99,99,99,999,1012.1,22.5,19.9,19.9,99,99
2020,10,1,21,40,275,3.2,4.1,0.81,12.12,7.03,283,1012.1,22.2,20.1,19.8,99,99
2020,10,1,21,50,272,3.3,4,99,99,99,999,1012,21.9,20,19.7,99,99
2020,10,1,22,0,264,2.7,3.6,99,99,99,999,1012,21.9,20.1,19.8,99,99
2020,10,1,22,10,263,2,2.7,99,99,99,999,1012,21.9,20.3,19.7,99,99
2020,10,1,22,20,272,2.6,3.3,99,99,99,999,1011.9,21.9,20.3,19.7,99,99
2020,10,1,22,30,273,1.8,2.9,99,99,99,999,1011.9,21.9,20.8,19.8,99,99
2020,10,1,22,40,286,1,2.2,1.08,11.43,8.29,279,1011.8,22.1,20.9,19.8,99,99
2020,10,1,22,50,291,2.5,3.2,99,99,99,999,1011.6,21.9,21,19.7,99,99
2020,10,1,23,0,286,2.5,3.2,99,99,99,999,1011.5,21.9,20.9,20.2,99,99
2020,10,1,23,10,290,2.3,2.9,99,99,99,999,1011.4,21.9,21.1,20.6,99,99
2020,10,1,23,20,265,1.9,2.8,99,99,99,999,1011.4,21.9,21.2,20.7,99,99
2020,10,1,23,30,230,1.7,2.3,99,99,99,999,1011.3,21.9,20.9,20.4,99,99
2020,10,1,23,40,211,1.8,2.3,0.96,11.43,7.9,280,1011.4,21.9,20.8,20,99,99
2020,10,1,23,50,226,1.7,2.2,99,99,99,999,1011.2,21.9,21.2,19.7,99,99
2020,10,2,0,0,228,2.3,3.1,99,99,99,999,1011.2,21.9,21.2,19.8,99,99
2020,10,2,0,10,236,2.9,3.6,99,99,99,999,1011.1,21.7,20.8,19.5,99,99
2020,10,2,0,20,247,3,3.7,99,99,99,999,1011.1,21.6,21,19.3,99,99
2020,10,2,0,30,250,2.9,3.9,99,99,99,999,1011.1,21.5,21,19.1,99,99
2020,10,2,0,40,256,3.3,4.2,0.82,11.43,7.29,286,1010.9,21.4,20.9,19,99,99
2020,10,2,0,50,243,3.2,4.3,99,99,99,999,1011,21.2,20.6,18.9,99,99
2020,10,2,1,0,223,3,3.9,99,99,99,999,1011,21.1,20.7,18.9,99,99
2020,10,2,1,10,220,3.4,4.3,99,99,99,999,1010.9,21,20.8,18.8,99,99
2020,10,2,1,20,223,2.9,3.5,99,99,99,999,1011.1,21,20.7,18.8,99,99
2020,10,2,1,30,233,3,3.8,99,99,99,999,1011.1,20.9,20.6,18.7,99,99
2020,10,2,1,40,217,2.8,3.4,0.8,11.43,7.55,277,1011,21,20.5,18.8,99,99
2020,10,2,1,50,228,3.4,4,99,99,99,999,1011,21,20.6,18.7,99,99
2020,10,2,2,0,224,3.2,4.1,99,99,99,999,1011,21.1,20.6,18.3,99,99
2020,10,2,2,10,233,3.2,4.1,99,99,99,999,1011,21.1,20.5,18.1,99,99
2020,10,2,2,20,229,3.1,4,99,99,99,999,1011,21.2,20.4,18,99,99
2020,10,2,2,30,227,3.4,4.2,99,99,99,999,1011.2,21.3,20.3,18,99,99
2020,10,2,2,40,219,3.6,4.7,0.71,11.43,6.87,282,1011.3,21.3,20.2,18,99,99
2020,10,2,2,50,222,3.9,4.6,99,99,99,999,1011.2,21.3,20.3,17.8,99,99
2020,10,2,3,0,226,4.2,5,99,99,99,999,1011.2,21.5,20.4,17.8,99,99
2020,10,2,3,10,227,4.3,5.3,99,99,99,999,1011.3,21.6,20.2,17.7,99,99
2020,10,2,3,20,218,4.2,4.8,99,99,99,999,1011.2,21.4,20.2,17.7,99,99
2020,10,2,3,30,216,4.2,4.9,99,99,99,999,1011.3,21.3,20.2,17.8,99,99
2020,10,2,3,40,216,4.3,5,0.78,10.81,6.82,280,1011.3,21.4,20.1,17.9,99,99
2020,10,2,3,50,224,4.4,5.5,99,99,99,999,1011.4,21.4,20,18.1,99,99
2020,10,2,4,0,245,4.8,5.5,99,99,99,999,1011.3,21.5,20.1,17.7,99,99
2020,10,2,4,10,252,3.9,5.1,99,99,99,999,1011.4,21.9,20,17.9,99,99
2020,10,2,4,20,260,2.8,4.9,99,99,99,999,1011.7,21.9,20.1,17.7,99,99
2020,10,2,4,30,269,2.8,4.3,99,99,99,999,1011.8,21.7,20.2,17.7,99,99
2020,10,2,4,40,276,3.6,4.6,0.68,10.81,5.77,263,1011.8,22,20.2,17.1,99,99
2020,10,2,4,50,262,3.9,5.4,99,99,99,999,1011.7,21.8,20.1,17.4,99,99
2020,10,2,5,0,246,4.6,5.7,99,99,99,999,1011.6,21.4,20.1,17.6,99,99
2020,10,2,5,10,247,4.6,5.8,99,99,99,999,1011.5,21,20,17.6,99,99
2020,10,2,5,20,244,4.5,5.6,99,99,99,999,1011.5,20.6,20,17.8,99,99
2020,10,2,5,30,242,4.3,5.1,99,99,99,999,1011.5,20.5,20,17.9,99,99
2020,10,2,5,40,239,4.4,5.1,0.73,11.43,5.58,266,1011.3,20.4,19.9,17.8,99,99
2020,10,2,5,50,243,4.3,4.9,99,99,99,999,1011.4,20.5,19.9,17.8,99,99
2020,10,2,6,0,248,3.6,4.9,99,99,99,999,1011.4,20.6,19.9,17.8,99,99
2020,10,2,6,10,248,3.6,4.6,99,99,99,999,1011.3,20.5,19.9,17.7,99,99
2020,10,2,6,20,247,3.7,4.7,99,99,99,999,1011.3,20.5,19.9,17.6,99,99
2020,10,2,6,30,248,3.7,4.5,99,99,99,999,1011.3,20.5,19.9,17.7,99,99
2020,10,2,6,40,244,3.8,4.8,0.72,10.81,5.69,277,1011.3,20.5,19.9,17.8,99,99
2020,10,2,6,50,244,3.8,4.6,99,99,99,999,1011.3,20.4,19.9,17.9,99,99
2020,10,2,7,0,241,2.9,4,99,99,99,999,1011.3,20.4,19.9,17.9,99,99
2020,10,2,7,10,241,3,3.9,99,99,99,999,1011.3,20.5,999,17.9,99,99
2020,10,2,7,20,243,3,3.5,99,99,99,999,1011.3,20.5,19.9,17.8,99,99
2020,10,2,7,30,245,2.7,3.5,99,99,99,999,1011.2,20.5,19.9,17.8,99,99
2020,10,2,7,40,243,3.1,4.1,0.86,16,6.04,273,1011.2,20.5,19.8,17.9,99,99
2020,10,2,7,50,245,3.2,4.3,99,99,99,999,1011.2,20.4,19.8,17.9,99,99
2020,10,2,8,0,241,2.8,3.5,99,99,99,999,1011.3,20.3,19.8,17.8,99,99
2020,10,2,8,10,240,3.1,4.3,99,99,99,999,1011.3,20.3,19.8,17.8,99,99
2020,10,2,8,20,251,2.9,3.9,99,99,99,999,1011.4,20.1,19.8,17.8,99,99
2020,10,2,8,30,249,3.1,4.3,99,99,99,999,1011.3,20,19.8,17.8,99,99
2020,10,2,8,40,247,3.8,4.6,0.84,16,6.24,298,1011.4,19.9,19.8,17.8,99,99
2020,10,2,8,50,244,2.9,3.7,99,99,99,999,1011.5,19.8,19.8,17.8,99,99
2020,10,2,9,0,248,2.9,4.2,99,99,99,999,1011.5,19.7,19.8,17.8,99,99
2020,10,2,9,10,252,2.7,3.8,99,99,99,999,1011.5,19.6,19.8,17.8,99,99
2020,10,2,9,20,257,2.4,3,99,99,99,999,1011.5,19.6,19.8,17.8,99,99
2020,10,2,9,30,251,2,2.8,99,99,99,999,1011.5,19.6,19.8,17.9,99,99
2020,10,2,9,40,236,2.3,2.9,0.85,10.81,5.99,274,1011.5,19.5,19.8,17.9,99,99
2020,10,2,9,50,239,1.6,2.3,99,99,99,999,1011.5,19.5,19.8,18,99,99
2020,10,2,10,0,242,1,1.7,99,99,99,999,1011.5,19.4,19.8,18,99,99
2020,10,2,10,10,210,0.8,1.3,99,99,99,999,1011.5,19.4,19.8,18,99,99
2020,10,2,10,20,201,0.9,1.4,99,99,99,999,1011.5,19.3,19.8,17.9,99,99
2020,10,2,10,30,186,0.9,1.8,99,99,99,999,1011.5,19.3,19.8,17.9,99,99
2020,10,2,10,40,196,1.3,1.8,0.88,16,6.14,299,1011.4,19.2,19.8,17.8,99,99
2020,10,2,10,50,199,1.2,1.8,99,99,99,999,1011.4,19.1,19.8,17.6,99,99
2020,10,2,11,0,196,1.3,1.9,99,99,99,999,1011.5,19.1,19.8,17.7,99,99
2020,10,2,11,10,209,1.1,1.5,99,99,99,999,1011.5,19.1,19.8,17.8,99,99
2020,10,2,11,20,231,0.9,1.3,99,99,99,999,1011.5,19,19.8,17.7,99,99
2020,10,2,11,30,239,0.7,1.3,99,99,99,999,1011.5,19,19.7,17.7,99,99
2020,10,2,11,40,261,0.1,0.7,0.95,16,6.86,264,1011.5,19,19.7,17.7,99,99
2020,10,2,11,50,28,0.1,0.5,99,99,99,999,1011.5,18.9,19.7,17.7,99,99
2020,10,2,12,0,89,0,0.3,99,99,99,999,1011.5,18.9,19.7,17.8,99,99
2020,10,2,12,10,230,0.4,1.1,99,99,99,999,1011.7,18.9,19.7,17.9,99,99
2020,10,2,12,20,240,0.3,1,99,99,99,999,1011.7,19,19.7,18,99,99
2020,10,2,12,30,257,0.1,0.8,99,99,99,999,1011.8,18.9,19.6,17.8,99,99
2020,10,2,12,40,269,0,0.5,0.9,14.81,7.3,289,1011.8,18.9,19.6,17.9,99,99
2020,10,2,12,50,6,0.2,0.8,99,99,99,999,1011.8,18.9,19.6,18,99,99
2020,10,2,13,0,49,0.8,1.7,99,99,99,999,1011.8,18.9,19.6,18.1,99,99
2020,10,2,13,10,60,1,1.8,99,99,99,999,1011.8,19,19.6,18.2,99,99
2020,10,2,13,20,57,0.8,1.4,99,99,99,999,1011.8,19.1,19.6,18.4,99,99
2020,10,2,13,30,45,0.9,1.3,99,99,99,999,1011.9,19.1,19.8,18.4,99,99
2020,10,2,13,40,15,0.6,1.2,1.11,14.81,7.61,265,1012,19.2,19.9,18.5,99,99
2020,10,2,13,50,39,1.3,3.1,99,99,99,999,1012,19.3,19.9,18.7,99,99
2020,10,2,14,0,55,2.3,3.2,99,99,99,999,1012,19.5,19.9,19.5,99,99
2020,10,2,14,10,47,2.8,3.5,99,99,99,999,1012,19.6,19.9,19.6,99,99
2020,10,2,14,20,50,2.6,3.4,99,99,99,999,1012.2,19.4,19.8,999,99,99
2020,10,2,14,30,58,2.8,3.6,99,99,99,999,1012.2,19.4,19.8,999,99,99
2020,10,2,14,40,62,2.8,3.8,0.91,14.81,6.83,286,1012.2,19.2,19.8,999,99,99
2020,10,2,14,50,70,2.9,3.7,99,99,99,999,1012.2,19.1,19.7,999,99,99
2020,10,2,15,0,78,2.8,4,99,99,99,999,1012.3,19,19.7,999,99,99
2020,10,2,15,10,88,2.3,3,99,99,99,999,1012.4,19,19.7,999,99,99
2020,10,2,15,20,94,2.1,2.9,99,99,99,999,1012.4,19,19.8,999,99,99
2020,10,2,15,30,107,1.9,2.4,99,99,99,999,1012.4,19,19.8,999,99,99
2020,10,2,15,40,117,1.8,2.5,1.05,14.81,7.34,289,1012.5,19.1,19.8,999,99,99
2020,10,2,15,50,125,1.7,2.3,99,99,99,999,1012.6,19.3,19.8,999,99,99
2020,10,2,16,0,128,1.5,2.2,99,99,99,999,1012.6,19.5,19.8,999,99,99
2020,10,2,16,10,131,1.5,2,99,99,99,999,1012.6,19.6,19.8,999,99,99
2020,10,2,16,20,125,1.7,2.6,99,99,99,999,1012.6,19.7,19.9,999,99,99
2020,10,2,16,30,119,1.5,2.4,99,99,99,999,1012.7,19.8,19.9,999,99,99
2020,10,2,16,40,125,1.4,2.2,1.24,14.81,8.39,270,1012.7,19.9,19.9,999,99,99
2020,10,2,16,50,132,1.2,1.9,99,99,99,999,1012.7,19.9,19.9,999,99,99
2020,10,2,17,0,145,1,2,99,99,99,999,1012.8,19.9,20,999,99,99
2020,10,2,17,10,146,1.1,1.8,99,99,99,999,1012.8,19.8,20,999,99,99
2020,10,2,17,20,144,1,1.8,99,99,99,999,1012.8,19.7,20,19.7,99,99
2020,10,2,17,30,150,0.9,1.4,99,99,99,999,1012.8,19.6,20,19.6,99,99
2020,10,2,17,40,146,0.9,1.5,1.3,14.81,8.86,280,1012.8,19.6,20.1,19.6,99,99
2020,10,2,17,50,99,1,1.9,99,99,99,999,1012.7,19.7,20.1,19.7,99,99
2020,10,2,18,0,83,1.1,1.9,99,99,99,999,1012.6,19.9,20.1,19.9,99,99
2020,10,2,18,10,81,0.9,1.8,99,99,99,999,1012.6,20,20.2,20,99,99
2020,10,2,18,20,94,0.7,1.6,99,99,99,999,1012.6,20.3,20.2,20.3,99,99
2020,10,2,18,30,95,0.9,1.5,99,99,99,999,1012.5,20.5,20.2,20.5,99,99
2020,10,2,18,40,87,1,2,1.52,13.79,9.7,273,1012.5,20.6,20.2,20.6,99,99
2020,10,2,18,50,78,1.6,2.5,99,99,99,999,1012.4,20.8,20.2,20.5,99,99
2020,10,2,19,0,108,1.3,2.1,99,99,99,999,1012.4,21.1,20.3,20.5,99,99
2020,10,2,19,10,152,1.1,1.9,99,99,99,999,1012.4,21.4,20.3,20.5,99,99
2020,10,2,19,20,178,1.3,1.8,99,99,99,999,1012.3,21.4,20.4,20.4,99,99
2020,10,2,19,30,192,1.2,1.8,99,99,99,999,1012.3,21.5,20.5,20.4,99,99
2020,10,2,19,40,197,1.8,2.4,1.57,13.79,9.73,280,1012.2,21.6,20.5,20.4,99,99
2020,10,2,19,50,202,1.7,2.3,99,99,99,999,1012.1,21.5,20.5,20.3,99,99
2020,10,2,20,0,209,1.6,2.3,99,99,99,999,1012,21.6,20.6,20.4,99,99
2020,10,2,20,10,217,2,2.6,99,99,99,999,1011.8,21.4,20.6,20.4,99,99
2020,10,2,20,20,224,1.8,2.4,99,99,99,999,1011.6,21.4,20.7,20.4,99,99
2020,10,2,20,30,224,1.6,2.1,99,99,99,999,1011.4,21.6,20.6,20.6,99,99
2020,10,2,20,40,236,1.9,2.5,1.64,13.79,9.81,283,1011.3,21.6,20.9,20.3,99,99
2020,10,2,20,50,239,1.9,2.8,99,99,99,999,1011.1,21.4,20.6,19.8,99,99
2020,10,2,21,0,240,1.3,2.4,99,99,99,999,1011.1,21.4,20.7,19.4,99,99
2020,10,2,21,10,231,1.4,2.3,99,99,99,999,1011,21.4,20.7,19.3,99,99
2020,10,2,21,20,230,1.5,2.2,99,99,99,999,1010.8,21.3,21,19.1,99,99
2020,10,2,21,30,234,1.5,2.4,99,99,99,999,1010.7,21.3,20.6,19.2,99,99
2020,10,2,21,40,255,1,2,1.73,13.79,9.8,287,1010.6,21.3,20.6,19.3,99,99
2020,10,2,21,50,248,1,1.7,99,99,99,999,1010.5,21.3,20.7,19.2,99,99
2020,10,2,22,0,272,0.9,1.9,99,99,99,999,1010.4,21.3,21.1,19.1,99,99
2020,10,2,22,10,275,1.2,1.9,99,99,99,999,1010.4,21.4,21.3,19.1,99,99
2020,10,2,22,20,252,1.5,2.2,99,99,99,999,1010.2,21.5,21.3,19.3,99,99
2020,10,2,22,30,244,1.9,2.9,99,99,99,999,1010.2,21.5,21.3,19.7,99,99
2020,10,2,22,40,247,2.1,2.8,1.44,13.79,8.54,281,1010.1,21.2,21.1,19.7,99,99
2020,10,2,22,50,230,2.3,3,99,99,99,999,1010.1,21,21,19.3,99,99
2020,10,2,23,0,234,2.3,3.1,99,99,99,999,1010.1,20.9,21.1,19,99,99
2020,10,2,23,10,236,2.5,3.2,99,99,99,999,1009.9,20.9,20.9,18.6,99,99
2020,10,2,23,20,230,2.1,3,99,99,99,999,1009.7,21.1,20.7,18.6,99,99
2020,10,2,23,30,225,2.9,3.9,99,99,99,999,1009.6,21.1,21,18.5,99,99
2020,10,2,23,40,226,3.3,3.9,1.31,12.9,7.92,277,1009.6,20.7,21,18.1,99,99
2020,10,2,23,50,230,2.6,3.4,99,99,99,999,1009.6,20.4,21.1,18.1,99,99
2020,10,3,0,0,235,2.6,3.5,99,99,99,999,1009.3,20.3,21.3,18.2,99,99
2020,10,3,0,10,249,2.9,4,99,99,99,999,1009.3,20.2,21.4,18.3,99,99
2020,10,3,0,20,250,3.4,4.3,99,99,99,999,1009.3,20.3,21.3,18.7,99,99
2020,10,3,0,30,256,4.2,5.4,99,99,99,999,1009.1,20.1,21.2,18.7,99,99
2020,10,3,0,40,250,4.1,5,1.43,12.9,8.05,283,1009.1,20,21.2,18.7,99,99
2020,10,3,0,50,243,3.5,4.4,99,99,99,999,1009.2,19.9,21,18.6,99,99
2020,10,3,1,0,240,3.5,4.5,99,99,99,999,1009.1,19.9,21.1,18.6,99,99
2020,10,3,1,10,241,3.7,5,99,99,99,999,1009.1,19.9,20.9,18.4,99,99
2020,10,3,1,20,236,4.8,6.1,99,99,99,999,1009,19.9,20.9,18.2,99,99
2020,10,3,1,30,235,4.7,5.8,99,99,99,999,1009,19.9,20.8,18.1,99,99
2020,10,3,1,40,249,4.1,5.4,1.52,12.9,8.22,285,1009.1,20,20.7,18.2,99,99
2020,10,3,1,50,256,3.1,4.5,99,99,99,999,1009.1,20,20.6,18.2,99,99
2020,10,3,2,0,255,1.9,2.9,99,99,99,999,1009.3,20.1,20.6,18.4,99,99
2020,10,3,2,10,247,1.9,3.3,99,99,99,999,1009.1,20.1,20.6,18.3,99,99
2020,10,3,2,20,247,2.7,3.6,99,99,99,999,1009.1,20.1,20.5,17.8,99,99
2020,10,3,2,30,252,2.4,3.3,99,99,99,999,1009.1,20.1,20.5,17.7,99,99
2020,10,3,2,40,242,2.6,3.7,1.22,13.79,7.03,288,1009.2,20.1,20.4,17.8,99,99
2020,10,3,2,50,242,2,2.8,99,99,99,999,1009.2,20.1,20.4,17.8,99,99
2020,10,3,3,0,232,2.1,3.2,99,99,99,999,1009.2,20.1,20.4,18,99,99
2020,10,3,3,10,230,2.2,3,99,99,99,999,1009.3,20.1,20.4,18,99,99
2020,10,3,3,20,234,2.5,3.5,99,99,99,999,1009.3,20.1,20.4,17.8,99,99
2020,10,3,3,30,240,2.3,3,99,99,99,999,1009.3,20.1,20.4,17.8,99,99
2020,10,3,3,40,237,2.9,3.9,1.03,13.79,6.22,280,1009.3,20.2,20.4,18,99,99
2020,10,3,3,50,237,3,3.7,99,99,99,999,1009.2,20.2,20.3,18,99,99
2020,10,3,4,0,230,3.1,3.8,99,99,99,999,1009.2,20.2,20.3,18.1,99,99
2020,10,3,4,10,234,3,3.9,99,99,99,999,1009.2,20.2,20.3,18.1,99,99
2020,10,3,4,20,234,3.3,4,99,99,99,999,1009.3,20.2,20.3,18.2,99,99
2020,10,3,4,30,230,3.8,4.6,99,99,99,999,1009.4,20.3,20.2,18.2,99,99
2020,10,3,4,40,232,3.9,4.8,1.11,12.9,6.31,285,1009.5,20.3,20.2,18,99,99
2020,10,3,4,50,231,4.1,4.8,99,99,99,999,1009.4,20.4,20.2,17.9,99,99
2020,10,3,5,0,231,4.2,5.1,99,99,99,999,1009.4,20.6,20.2,17.9,99,99
2020,10,3,5,10,229,4.2,5,99,99,99,999,1009.4,20.5,20.2,17.9,99,99
2020,10,3,5,20,228,4.7,5.6,99,99,99,999,1009.4,20.4,20.1,17.7,99,99
2020,10,3,5,30,228,4.7,5.8,99,99,99,999,1009.3,20.4,20.1,17.7,99,99
2020,10,3,5,40,227,4.5,5.4,1.16,12.9,6.55,264,1009.3,20.4,20.1,17.8,99,99
2020,10,3,5,50,229,4.9,5.9,99,99,99,999,1009.3,20.3,20.1,17.8,99,99
2020,10,3,6,0,230,4.6,5.9,99,99,99,999,1009.3,20.3,20,17.8,99,99
2020,10,3,6,10,230,4.9,6.3,99,99,99,999,1009.3,20.4,20,17.8,99,99
2020,10,3,6,20,232,4.8,5.9,99,99,99,999,1009.3,20.5,20,17.6,99,99
2020,10,3,6,30,228,4.4,5,99,99,99,999,1009.2,20.6,19.9,17.8,99,99
2020,10,3,6,40,226,4.2,5,1.14,13.79,6.33,259,1009.2,20.6,20,17.7,99,99
2020,10,3,6,50,220,4.3,5,99,99,99,999,1009.3,20.4,20,17.9,99,99
2020,10,3,7,0,219,4,4.8,99,99,99,999,1009.3,20.3,20,17.9,99,99
2020,10,3,7,10,221,4,4.6,99,99,99,999,1009.3,20.2,20,17.8,99,99
2020,10,3,7,20,214,3.6,4.4,99,99,99,999,1009.2,20.2,20,17.8,99,99
2020,10,3,7,30,210,3.5,4.1,99,99,99,999,1009.3,20.2,20,17.8,99,99
2020,10,3,7,40,205,3.6,4.2,1.34,12.9,7.45,268,1009.2,20.2,20,17.8,99,99
2020,10,3,7,50,203,3.4,4.3,99,99,99,999,1009.4,20.2,20,17.8,99,99
2020,10,3,8,0,213,3.5,4.3,99,99,99,999,1009.3,20.1,20,17.7,99,99
2020,10,3,8,10,220,3.5,4.4,99,99,99,999,1009.3,20,20,17.7,99,99
2020,10,3,8,20,215,3.5,4.6,99,99,99,999,1009.7,20,20,17.6,99,99
2020,10,3,8,30,150,2.4,3.9,99,99,99,999,1009.9,20.2,20,17.4,99,99
2020,10,3,8,40,119,2.3,3.6,1.18,12.9,6.72,282,1010,20.3,20,17.9,99,99
2020,10,3,8,50,127,1.9,3.3,99,99,99,999,1010,20.4,20,18.5,99,99
2020,10,3,9,0,142,2,3.1,99,99,99,999,1010.2,20.5,20,19,99,99
2020,10,3,9,10,149,1.8,2.7,99,99,99,999,1010.2,20.5,20,19.3,99,99
2020,10,3,9,20,163,1.5,2.4,99,99,99,999,1010.3,20.4,20,19.4,99,99
2020,10,3,9,30,146,0.9,1.6,99,99,99,999,1010.3,20.3,20,19.4,99,99
2020,10,3,9,40,136,0.5,1.1,1.17,12.9,6.54,284,1010.2,20.2,20,19.4,99,99
2020,10,3,9,50,197,0.1,0.5,99,99,99,999,1010.2,20,20,19.1,99,99
2020,10,3,10,0,287,0.1,0.7,99,99,99,999,1010.2,20.1,20,19.2,99,99
2020,10,3,10,10,290,1.1,2.1,99,99,99,999,1010.1,20,20,17.5,99,99
2020,10,3,10,20,341,2.1,3.5,99,99,99,999,1010.1,20.5,20,17.9,99,99
2020,10,3,10,30,348,2.3,2.9,99,99,99,999,1010,20.6,20,18.8,99,99
2020,10,3,10,40,6,3.1,3.6,1.44,12.9,7.69,273,1010,20.4,20,19.3,99,99
2020,10,3,10,50,15,3.1,3.7,99,99,99,999,1009.9,20.4,20,19.9,99,99
2020,10,3,11,0,13,3.3,3.9,99,99,99,999,1010,20.2,20,19.9,99,99
2020,10,3,11,10,24,4,4.8,99,99,99,999,1010,20.3,19.9,20.1,99,99
2020,10,3,11,20,21,4.1,4.7,99,99,99,999,1010.2,20.5,19.9,20.5,99,99
2020,10,3,11,30,24,3.4,4.8,99,99,99,999,1010.3,20.5,19.9,20.5,99,99
2020,10,3,11,40,11,1.8,3,1.17,10.81,6.55,276,1010.5,20.1,19.9,20.1,99,99
2020,10,3,11,50,30,1.2,1.9,99,99,99,999,1010.3,19.7,20.1,999,99,99
2020,10,3,12,0,46,1.2,2,99,99,99,999,1010.3,19.7,20.1,999,99,99
2020,10,3,12,10,39,1.2,2,99,99,99,999,1010.3,19.7,20.1,999,99,99
2020,10,3,12,20,39,2,3.2,99,99,99,999,1010.3,20.1,20.1,999,99,99
2020,10,3,12,30,50,1.6,2.3,99,99,99,999,1010.3,20,20.1,999,99,99
2020,10,3,12,40,41,1.2,2.5,1.35,12.12,7.43,278,1010.4,19.7,20.1,999,99,99
2020,10,3,12,50,42,2.2,3.1,99,99,99,999,1010.4,19.6,20.1,999,99,99
2020,10,3,13,0,54,1.9,3.3,99,99,99,999,1010.5,19.6,20.1,999,99,99
2020,10,3,13,10,52,1.6,2.6,99,99,99,999,1010.4,19.6,20.1,999,99,99
2020,10,3,13,20,36,1.5,2,99,99,99,999,1010.5,19.5,20.2,999,99,99
2020,10,3,13,30,46,1.7,2.6,99,99,99,999,1010.4,19.4,20.2,999,99,99
2020,10,3,13,40,9,0.9,2.2,1.24,12.12,6.94,269,1010.4,19.5,20.1,999,99,99
2020,10,3,13,50,32,0.1,0.6,99,99,99,999,1010.5,19.6,20.1,999,99,99
2020,10,3,14,0,71,1.5,2.5,99,99,99,999,1010.4,19.9,20.1,999,99,99
2020,10,3,14,10,76,2.3,3.3,99,99,99,999,1010.4,20.1,20.2,999,99,99
2020,10,3,14,20,81,2.4,3.8,99,99,99,999,1010.5,20,20.2,999,99,99
2020,10,3,14,30,85,2.7,3.7,99,99,99,999,1010.4,20.1,20.2,999,99,99
2020,10,3,14,40,84,2.8,4.5,1.24,12.12,7.29,284,1010.5,20.1,20.2,999,99,99
2020,10,3,14,50,105,2.9,4.5,99,99,99,999,1010.6,19.9,20.2,999,99,99
